id,name,street,city,state,accessible,unisex,directions,comment,latitude,longitude,created_at,updated_at,downvote,upvote,country,changing_table,edit_id,approved,distance,bearing
43692,Jess,59 East 59th,New York ,NY,True,True,"3rd floor, toward the theater there are two non-gendered bathrooms. Also main bathrooms have signs signifying use for preferred gender","It’s a theater, so they want you to buy a ticket. But if you really need it, the box office is pretty nice and will probably let you go",40.76132570000001,-73.9663398,2018-09-11 12:19:00.538000+00:00,2020-04-14 21:25:44.146000+00:00,0,0,US,False,43692,True,5.861179961664287,345.062608515509
28943,O'Lunney's Times Square Pub,145 W 45th st,New york,NY,True,True,"On the ground floor in the back, single stall, locks and marked as all-gender","You're supposed to be a paying customer. If you milk around you're probably okay, or soda water is $1.50",40.7576672,-73.98429999999999,2017-02-24 22:29:17.851000+00:00,2017-02-24 22:29:17.851000+00:00,0,1,US,False,28943,True,5.88070822621789,333.206077348075
35281,Le Pain Quotidien 53 Street,7 E 53 Street,New York,New York,True,True,Back of the restaurant,,40.760306,-73.9749793,2017-05-26 19:45:27.517000+00:00,2017-05-26 19:45:27.517000+00:00,0,0,US,True,35281,True,5.899547331393257,339.42955219582
63217,Starbucks,Austin Street,New York,New York ,True,True,,,40.7205676,-73.8458992,2022-08-22 18:13:44.638000+00:00,2022-08-22 18:13:44.740000+00:00,0,0,US,False,63217,True,5.921986449918856,66.664437569941
35952,Thai Select,472 9th ave,New york,Ny,True,True,,,40.7547758,-73.9949369,2017-06-24 00:15:14.670000+00:00,2017-06-24 00:15:14.670000+00:00,1,0,US,False,35952,True,5.922902078631286,326.458259568458
26210,Charlie Palmer Steak ,5 E 54th St,NyC,NY,True,True,"On E 54th St on 5th Ave, north side of street. it is immediately to your left once you enter the front door. Door says ""Ladies/Gents"" but it's one unisex room.",Walk in and tell the host you think you are meeting someone at the bar. Take a look around the bar. Then ask where the restroom is.,40.7608137,-73.9747637,2016-11-10 22:54:56.084000+00:00,2016-11-10 22:54:56.084000+00:00,0,0,US,False,26210,True,5.930232484100419,339.676781879096
17307,"Larb Ubol, 37th and 9th ave",480 9th Ave,New York,NY,True,True,Back of restaurant,"Best sign ever, saying ""anyone can use this restroom regardless of gender identity or expression""",40.755057,-73.99475699999999,2015-05-01 02:24:53.100000+00:00,2015-05-01 02:24:53.100000+00:00,0,1,US,False,17307,True,5.936055117171319,326.648332683366
26322,"53rd Street Branch, New York Public Library",18 West 53rd Street,Manhattan,New York,True,True,"Two floors down on the teen/children's floor. Labelled ""family restroom.""","If ANYONE tries to tell you you cannot use this restroom, find a librarian immediately. There should be one posted at the desk in the children's room.",40.7608965,-73.97736259999999,2016-11-11 11:49:29.123000+00:00,2016-11-11 11:49:29.123000+00:00,0,1,US,False,26322,True,5.973925338128337,338.128486765463
23354,Junior's Restraunt,218-220 W 45th St,New York,New York,True,True,,,40.7584364,-73.9867122,2016-06-18 19:59:29.345000+00:00,2016-06-18 19:59:29.345000+00:00,0,1,US,False,23354,True,5.976313929064085,332.066624312546
47698,Shake Shack,71 Austin street ,Foster Hills,NY,True,True,The code is on your receipt,Must buy something,40.7196304,-73.84395769999999,2019-02-23 19:26:43.898000+00:00,2019-02-23 19:26:43.995000+00:00,0,1,US,True,47698,True,5.979335688056112,67.525522019586
36893,Museum of Modern Art,11 W 53rd St.,New York,New York,True,True,By the coat racks and the tickets past the courtyard,"There is Self Identified Men's, Self Identified Women's, and Family that are all accessible. They're open to public.",40.7613258,-73.9774014,2017-08-10 18:53:49.793000+00:00,2017-08-10 18:53:49.793000+00:00,0,0,US,True,36893,True,6.002896315519606,338.207774971731
17826,Starbucks,681 8th Avenue,New York,New York,True,True,,There's a code: 125,40.7581859,-73.9895087,2015-06-20 21:44:11.455000+00:00,2015-06-20 21:44:11.455000+00:00,0,0,US,False,17826,True,6.016547276644409,330.454053942275
